participant,tone,tone_onset,loop.thisN,key_resp_5.keys,key_resp_5.rt,mouseClick_5.clicked_name,thisA,thisB,thisC,typePrompt,cor,snr,env,CRMcorrect,CRMhit,hit,miss,cr,fa
10,stimuli/tones/PercTri-33dB.wav,0.75,10,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Charlie/000002.wav,stimuli/Ringo/010202.wav,NA,0,-33dB,PercTri,W_4,1,0,1,0,0
10,stimuli/tones/silence.wav,0.75,11,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Ringo/010300.wav,stimuli/Laker/020101.wav,NA,1,silence,silence,B_1,1,0,0,1,0
10,stimuli/tones/FlatIEC-18dB.wav,1.25,12,space,2.2298,G_2,stimuli/Baron6dB/070301.wav,stimuli/Arrow/040201.wav,stimuli/Arrow/040202.wav,NA,1,-18dB,Flat,G_2,1,1,0,0,0
10,stimuli/tones/FlatIEC-18dB.wav,2,13,space,2.7023,W_3,stimuli/Baron6dB/070202.wav,stimuli/Hopper/030103.wav,stimuli/Hopper/030201.wav,NA,1,-18dB,Flat,W_3,1,1,0,0,0
10,stimuli/tones/silence.wav,2,14,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Arrow/040101.wav,stimuli/Eagle/060201.wav,NA,1,silence,silence,B_4,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,15,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Tiger/050203.wav,stimuli/Ringo/010001.wav,NA,1,silence,silence,W_1,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,16,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Eagle/060200.wav,stimuli/Laker/020002.wav,NA,1,silence,silence,G_2,1,0,0,1,0
10,stimuli/tones/silence.wav,1.25,17,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Ringo/010102.wav,stimuli/Charlie/000001.wav,NA,1,silence,silence,B_4,1,0,0,1,0
10,stimuli/tones/PercTri-24dB.wav,2,18,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Hopper/030001.wav,stimuli/Tiger/050302.wav,NA,0,-24dB,PercTri,R_2,1,0,1,0,0
10,stimuli/tones/silence.wav,2,19,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Charlie/000100.wav,stimuli/Ringo/010300.wav,NA,1,silence,silence,B_1,1,0,0,1,0
10,stimuli/tones/FlatIEC-18dB.wav,0.75,20,space,2.2295,W_1,stimuli/Baron6dB/070201.wav,stimuli/Tiger/050001.wav,stimuli/Laker/020300.wav,NA,1,-18dB,Flat,W_2,0,1,0,0,0
10,stimuli/tones/FlatIEC-21dB.wav,1.25,21,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Ringo/010303.wav,stimuli/Charlie/000101.wav,NA,0,-21dB,Flat,B_2,1,0,1,0,0
10,stimuli/tones/silence.wav,0.75,22,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Arrow/040303.wav,stimuli/Eagle/060300.wav,NA,1,silence,silence,B_3,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,23,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Ringo/010001.wav,stimuli/Arrow/040002.wav,NA,1,silence,silence,R_1,1,0,0,1,0
10,stimuli/tones/PercTri-30dB.wav,2,24,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Ringo/010203.wav,stimuli/Arrow/040301.wav,NA,0,-30dB,PercTri,G_1,1,0,1,0,0
10,stimuli/tones/PercTri-18dB.wav,0.75,25,noResp,NA,R_2,stimuli/Baron6dB/070103.wav,stimuli/Arrow/040203.wav,stimuli/Laker/020100.wav,NA,0,-18dB,PercTri,R_4,0,0,1,0,0
10,stimuli/tones/PercTri-18dB.wav,0.75,26,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Ringo/010103.wav,stimuli/Arrow/040102.wav,NA,0,-18dB,PercTri,W_3,1,0,1,0,0
10,stimuli/tones/silence.wav,2,27,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Eagle/060301.wav,stimuli/Tiger/050203.wav,NA,1,silence,silence,W_4,1,0,0,1,0
10,stimuli/tones/PercTri-21dB.wav,2,28,noResp,NA,W_3,stimuli/Baron6dB/070102.wav,stimuli/Hopper/030003.wav,stimuli/Tiger/050000.wav,NA,0,-21dB,PercTri,R_3,0,0,1,0,0
10,stimuli/tones/FlatIEC-21dB.wav,1.25,29,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Hopper/030202.wav,stimuli/Ringo/010200.wav,NA,0,-21dB,Flat,G_3,1,0,1,0,0
10,stimuli/tones/FlatIEC-33dB.wav,2,30,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Ringo/010100.wav,stimuli/Ringo/010003.wav,NA,0,-33dB,Flat,G_4,1,0,1,0,0
10,stimuli/tones/FlatIEC-27dB.wav,2,31,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Tiger/050102.wav,stimuli/Laker/020203.wav,NA,0,-27dB,Flat,W_1,1,0,1,0,0
10,stimuli/tones/PercTri-18dB.wav,2,32,space,0.4097,G_3,stimuli/Baron6dB/070302.wav,stimuli/Eagle/060202.wav,stimuli/Arrow/040101.wav,NA,1,-18dB,PercTri,G_3,1,1,0,0,0
10,stimuli/tones/PercTri-24dB.wav,0.75,33,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Arrow/040000.wav,stimuli/Eagle/060001.wav,NA,0,-24dB,PercTri,W_4,1,0,1,0,0
10,stimuli/tones/FlatIEC-33dB.wav,1.25,34,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Arrow/040202.wav,stimuli/Eagle/060101.wav,NA,0,-33dB,Flat,B_2,1,0,1,0,0
10,stimuli/tones/FlatIEC-24dB.wav,2,35,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Hopper/030201.wav,stimuli/Laker/020200.wav,NA,0,-24dB,Flat,W_1,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,36,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Hopper/030303.wav,stimuli/Charlie/000301.wav,NA,1,silence,silence,B_1,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,37,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Hopper/030200.wav,stimuli/Hopper/030203.wav,NA,1,silence,silence,R_4,1,0,0,1,0
10,stimuli/tones/silence.wav,2,38,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Tiger/050200.wav,stimuli/Laker/020201.wav,NA,1,silence,silence,B_3,1,0,0,1,0
10,stimuli/tones/PercTri-27dB.wav,2,39,space,2.0668,B_2,stimuli/Baron6dB/070201.wav,stimuli/Tiger/050202.wav,stimuli/Tiger/050001.wav,NA,1,-27dB,PercTri,W_2,0,1,0,0,0
10,stimuli/tones/silence.wav,0.75,40,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Eagle/060001.wav,stimuli/Ringo/010301.wav,NA,1,silence,silence,G_2,1,0,0,1,0
10,stimuli/tones/PercTri-30dB.wav,0.75,41,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Eagle/060003.wav,stimuli/Ringo/010000.wav,NA,0,-30dB,PercTri,R_3,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,42,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Tiger/050100.wav,stimuli/Ringo/010102.wav,NA,1,silence,silence,B_4,1,0,0,1,0
10,stimuli/tones/PercTri-30dB.wav,1.25,43,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Hopper/030101.wav,stimuli/Ringo/010002.wav,NA,0,-30dB,PercTri,W_3,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,44,space,1.9403,W_2,stimuli/Baron6dB/070300.wav,stimuli/Eagle/060000.wav,stimuli/Tiger/050201.wav,NA,0,silence,silence,G_1,0,0,0,0,1
10,stimuli/tones/FlatIEC-27dB.wav,0.75,45,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Hopper/030301.wav,stimuli/Eagle/060203.wav,NA,0,-27dB,Flat,R_1,1,0,1,0,0
10,stimuli/tones/PercTri-18dB.wav,1.25,46,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000300.wav,stimuli/Hopper/030300.wav,NA,0,-18dB,PercTri,G_4,1,0,1,0,0
10,stimuli/tones/silence.wav,2,47,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Tiger/050002.wav,stimuli/Ringo/010303.wav,NA,1,silence,silence,R_2,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,48,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Charlie/000101.wav,stimuli/Tiger/050101.wav,NA,1,silence,silence,B_2,1,0,0,1,0
10,stimuli/tones/silence.wav,1.25,49,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Laker/020203.wav,stimuli/Eagle/060202.wav,NA,1,silence,silence,G_3,1,0,0,1,0
10,stimuli/tones/FlatIEC-33dB.wav,2,50,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Laker/020101.wav,stimuli/Tiger/050003.wav,NA,0,-33dB,Flat,B_1,1,0,1,0,0
10,stimuli/tones/PercTri-30dB.wav,0.75,51,space,0.5506,W_1,stimuli/Baron6dB/070200.wav,stimuli/Eagle/060303.wav,stimuli/Laker/020003.wav,NA,1,-30dB,PercTri,W_1,1,1,0,0,0
10,stimuli/tones/PercTri-24dB.wav,2,52,space,1.0333,R_3,stimuli/Baron6dB/070102.wav,stimuli/Arrow/040200.wav,stimuli/Arrow/040103.wav,NA,1,-24dB,PercTri,R_3,1,1,0,0,0
10,stimuli/tones/silence.wav,0.75,53,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Ringo/010302.wav,stimuli/Charlie/000203.wav,NA,1,silence,silence,W_3,1,0,0,1,0
10,stimuli/tones/PercTri-33dB.wav,2,54,noResp,NA,G_1,stimuli/Baron6dB/070003.wav,stimuli/Eagle/060203.wav,stimuli/Arrow/040300.wav,NA,0,-33dB,PercTri,B_4,0,0,1,0,0
10,stimuli/tones/silence.wav,1.25,55,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Tiger/050302.wav,stimuli/Charlie/000002.wav,NA,1,silence,silence,B_3,1,0,0,1,0
10,stimuli/tones/PercTri-27dB.wav,1.25,56,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Ringo/010202.wav,stimuli/Charlie/000100.wav,NA,0,-27dB,PercTri,W_4,1,0,1,0,0
10,stimuli/tones/FlatIEC-24dB.wav,0.75,57,space,2.1437,G_3,stimuli/Baron6dB/070303.wav,stimuli/Laker/020303.wav,stimuli/Tiger/050200.wav,NA,1,-24dB,Flat,G_4,0,1,0,0,0
10,stimuli/tones/FlatIEC-30dB.wav,0.75,58,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Charlie/000202.wav,stimuli/Laker/020303.wav,NA,0,-30dB,Flat,R_2,1,0,1,0,0
10,stimuli/tones/FlatIEC-33dB.wav,1.25,59,space,2.1303,G_2,stimuli/Baron6dB/070301.wav,stimuli/Ringo/010002.wav,stimuli/Laker/020202.wav,NA,1,-33dB,Flat,G_2,1,1,0,0,0
10,stimuli/tones/FlatIEC-33dB.wav,0.75,60,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Laker/020001.wav,stimuli/Ringo/010201.wav,NA,0,-33dB,Flat,R_1,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,61,space,0.1482,G_1,stimuli/Baron6dB/070300.wav,stimuli/Arrow/040301.wav,stimuli/Arrow/040000.wav,NA,0,silence,silence,G_1,1,0,0,0,1
10,stimuli/tones/FlatIEC-18dB.wav,2,62,space,2.7617,R_4,stimuli/Baron6dB/070103.wav,stimuli/Arrow/040300.wav,stimuli/Charlie/000303.wav,NA,1,-18dB,Flat,R_4,1,1,0,0,0
10,stimuli/tones/FlatIEC-30dB.wav,2,63,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Hopper/030000.wav,stimuli/Laker/020001.wav,NA,0,-30dB,Flat,W_2,1,0,1,0,0
10,stimuli/tones/FlatIEC-21dB.wav,2,64,space,2.7204,B_1,stimuli/Baron6dB/070000.wav,stimuli/Charlie/000200.wav,stimuli/Arrow/040203.wav,NA,1,-21dB,Flat,B_1,1,1,0,0,0
10,stimuli/tones/silence.wav,0.75,65,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Charlie/000003.wav,stimuli/Tiger/050100.wav,NA,1,silence,silence,B_4,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,66,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Tiger/050201.wav,stimuli/Charlie/000202.wav,NA,1,silence,silence,W_1,1,0,0,1,0
10,stimuli/tones/FlatIEC-30dB.wav,1.25,67,space,2.8217,W_4,stimuli/Baron6dB/070203.wav,stimuli/Tiger/050300.wav,stimuli/Charlie/000201.wav,NA,1,-30dB,Flat,W_4,1,1,0,0,0
10,stimuli/tones/PercTri-24dB.wav,1.25,68,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Arrow/040003.wav,stimuli/Eagle/060301.wav,NA,0,-24dB,PercTri,W_3,1,0,1,0,0
10,stimuli/tones/silence.wav,2,69,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Arrow/040002.wav,stimuli/Tiger/050301.wav,NA,1,silence,silence,W_2,1,0,0,1,0
10,stimuli/tones/silence.wav,2,70,space,1.5234,G_4,stimuli/Baron6dB/070303.wav,stimuli/Laker/020200.wav,stimuli/Hopper/030103.wav,NA,0,silence,silence,G_4,1,0,0,0,1
10,stimuli/tones/silence.wav,0.75,71,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Ringo/010000.wav,stimuli/Laker/020000.wav,NA,1,silence,silence,B_3,1,0,0,1,0
10,stimuli/tones/FlatIEC-27dB.wav,1.25,72,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Tiger/050303.wav,stimuli/Tiger/050202.wav,NA,0,-27dB,Flat,B_2,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,73,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Laker/020100.wav,stimuli/Charlie/000200.wav,NA,1,silence,silence,R_3,1,0,0,1,0
10,stimuli/tones/silence.wav,1.25,74,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Ringo/010003.wav,stimuli/Ringo/010103.wav,NA,1,silence,silence,G_1,1,0,0,1,0
10,stimuli/tones/PercTri-27dB.wav,1.25,75,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Charlie/000203.wav,stimuli/Arrow/040201.wav,NA,0,-27dB,PercTri,G_2,1,0,1,0,0
10,stimuli/tones/silence.wav,0.75,76,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Eagle/060201.wav,stimuli/Eagle/060100.wav,NA,1,silence,silence,G_3,1,0,0,1,0
10,stimuli/tones/FlatIEC-24dB.wav,1.25,77,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Hopper/030203.wav,stimuli/Charlie/000302.wav,NA,0,-24dB,Flat,R_1,1,0,1,0,0
10,stimuli/tones/FlatIEC-24dB.wav,1.25,78,space,0.2385,R_4,stimuli/Baron6dB/070103.wav,stimuli/Arrow/040100.wav,stimuli/Eagle/060103.wav,NA,1,-24dB,Flat,R_4,1,1,0,0,0
10,stimuli/tones/PercTri-21dB.wav,2,79,space,0.2599,R_2,stimuli/Baron6dB/070101.wav,stimuli/Laker/020201.wav,stimuli/Tiger/050103.wav,NA,1,-21dB,PercTri,R_2,1,1,0,0,0
10,stimuli/tones/silence.wav,2,80,noResp,NA,R_4,stimuli/Baron6dB/070103.wav,stimuli/Tiger/050101.wav,stimuli/Hopper/030303.wav,NA,1,silence,silence,R_4,1,0,0,1,0
10,stimuli/tones/silence.wav,1.25,81,space,0.1645,R_3,stimuli/Baron6dB/070102.wav,stimuli/Eagle/060103.wav,stimuli/Eagle/060003.wav,NA,0,silence,silence,R_3,1,0,0,0,1
10,stimuli/tones/silence.wav,2,82,space,0.3234,W_3,stimuli/Baron6dB/070202.wav,stimuli/Arrow/040001.wav,stimuli/Ringo/010203.wav,NA,0,silence,silence,W_3,1,0,0,0,1
10,stimuli/tones/silence.wav,2,83,noResp,NA,G_3,stimuli/Baron6dB/070302.wav,stimuli/Ringo/010301.wav,stimuli/Arrow/040100.wav,NA,1,silence,silence,G_3,1,0,0,1,0
10,stimuli/tones/PercTri-21dB.wav,1.25,84,space,0.4327,W_1,stimuli/Baron6dB/070203.wav,stimuli/Charlie/000102.wav,stimuli/Tiger/050300.wav,NA,1,-21dB,PercTri,W_4,0,1,0,0,0
10,stimuli/tones/silence.wav,1.25,85,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000302.wav,stimuli/Hopper/030302.wav,NA,1,silence,silence,G_4,1,0,0,1,0
10,stimuli/tones/silence.wav,2,86,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Eagle/060002.wav,stimuli/Hopper/030202.wav,NA,1,silence,silence,B_1,1,0,0,1,0
10,stimuli/tones/PercTri-21dB.wav,1.25,87,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Eagle/060302.wav,stimuli/Arrow/040302.wav,NA,0,-21dB,PercTri,B_4,1,0,1,0,0
10,stimuli/tones/FlatIEC-24dB.wav,0.75,88,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Eagle/060300.wav,stimuli/Charlie/000300.wav,NA,0,-24dB,Flat,W_1,1,0,1,0,0
10,stimuli/tones/PercTri-18dB.wav,2,89,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Tiger/050301.wav,stimuli/Arrow/040303.wav,NA,0,-18dB,PercTri,B_2,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,90,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Eagle/060101.wav,stimuli/Hopper/030001.wav,NA,1,silence,silence,B_3,1,0,0,1,0
10,stimuli/tones/silence.wav,2,91,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Tiger/050103.wav,stimuli/Eagle/060302.wav,NA,1,silence,silence,G_1,1,0,0,1,0
10,stimuli/tones/FlatIEC-30dB.wav,1.25,92,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Charlie/000201.wav,stimuli/Hopper/030100.wav,NA,0,-30dB,Flat,R_1,1,0,1,0,0
10,stimuli/tones/FlatIEC-33dB.wav,0.75,93,space,0.2343,G_2,stimuli/Baron6dB/070301.wav,stimuli/Eagle/060100.wav,stimuli/Arrow/040200.wav,NA,1,-33dB,Flat,G_2,1,1,0,0,0
10,stimuli/tones/silence.wav,0.75,94,space,0.1265,W_2,stimuli/Baron6dB/070201.wav,stimuli/Laker/020003.wav,stimuli/Charlie/000103.wav,NA,0,silence,silence,W_2,1,0,0,0,1
10,stimuli/tones/silence.wav,2,95,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Arrow/040103.wav,stimuli/Eagle/060200.wav,NA,1,silence,silence,R_2,1,0,0,1,0
10,stimuli/tones/silence.wav,2,96,noResp,NA,W_1,stimuli/Baron6dB/070200.wav,stimuli/Hopper/030002.wav,stimuli/Charlie/000003.wav,NA,1,silence,silence,W_1,1,0,0,1,0
10,stimuli/tones/PercTri-27dB.wav,2,97,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Arrow/040302.wav,stimuli/Laker/020103.wav,NA,0,-27dB,PercTri,B_1,1,0,1,0,0
10,stimuli/tones/silence.wav,2,98,space,0.1354,R_2,stimuli/Baron6dB/070101.wav,stimuli/Hopper/030302.wav,stimuli/Ringo/010101.wav,NA,0,silence,silence,R_2,1,0,0,0,1
10,stimuli/tones/silence.wav,1.25,99,noResp,NA,W_2,stimuli/Baron6dB/070201.wav,stimuli/Laker/020102.wav,stimuli/Laker/020302.wav,NA,1,silence,silence,W_2,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,100,noResp,NA,G_2,stimuli/Baron6dB/070301.wav,stimuli/Ringo/010201.wav,stimuli/Hopper/030101.wav,NA,1,silence,silence,G_2,1,0,0,1,0
10,stimuli/tones/silence.wav,0.75,101,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Ringo/010101.wav,stimuli/Arrow/040003.wav,NA,1,silence,silence,W_3,1,0,0,1,0
10,stimuli/tones/silence.wav,1.25,102,noResp,NA,B_2,stimuli/Baron6dB/070001.wav,stimuli/Arrow/040102.wav,stimuli/Eagle/060303.wav,NA,1,silence,silence,B_2,1,0,0,1,0
10,stimuli/tones/PercTri-24dB.wav,0.75,103,noResp,NA,G_1,stimuli/Baron6dB/070300.wav,stimuli/Laker/020301.wav,stimuli/Tiger/050303.wav,NA,0,-24dB,PercTri,G_1,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,104,space,0.2732,G_3,stimuli/Baron6dB/070302.wav,stimuli/Ringo/010200.wav,stimuli/Laker/020301.wav,NA,0,silence,silence,G_3,1,0,0,0,1
10,stimuli/tones/FlatIEC-24dB.wav,1.25,105,noResp,NA,R_1,stimuli/Baron6dB/070100.wav,stimuli/Tiger/050003.wav,stimuli/Arrow/040001.wav,NA,0,-24dB,Flat,R_1,1,0,1,0,0
10,stimuli/tones/PercTri-30dB.wav,1.25,106,space,0.1671,W_4,stimuli/Baron6dB/070203.wav,stimuli/Tiger/050000.wav,stimuli/Hopper/030003.wav,NA,1,-30dB,PercTri,W_4,1,1,0,0,0
10,stimuli/tones/PercTri-33dB.wav,0.75,107,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Eagle/060102.wav,stimuli/Tiger/050002.wav,NA,0,-33dB,PercTri,B_4,1,0,1,0,0
10,stimuli/tones/silence.wav,0.75,108,noResp,NA,B_3,stimuli/Baron6dB/070002.wav,stimuli/Laker/020300.wav,stimuli/Laker/020102.wav,NA,1,silence,silence,B_3,1,0,0,1,0
10,stimuli/tones/FlatIEC-21dB.wav,2,109,space,2.8831,R_4,stimuli/Baron6dB/070103.wav,stimuli/Hopper/030100.wav,stimuli/Hopper/030301.wav,NA,1,-21dB,Flat,R_4,1,1,0,0,0
10,stimuli/tones/PercTri-27dB.wav,1.25,110,noResp,NA,G_4,stimuli/Baron6dB/070303.wav,stimuli/Hopper/030102.wav,stimuli/Ringo/010302.wav,NA,0,-27dB,PercTri,G_4,1,0,1,0,0
10,stimuli/tones/silence.wav,2,111,noResp,NA,R_3,stimuli/Baron6dB/070102.wav,stimuli/Charlie/000001.wav,stimuli/Eagle/060002.wav,NA,1,silence,silence,R_3,1,0,0,1,0
10,stimuli/tones/silence.wav,1.25,112,space,2.3057,B_3,stimuli/Baron6dB/070002.wav,stimuli/Tiger/050302.wav,stimuli/Charlie/000303.wav,NA,0,silence,silence,B_3,1,0,0,0,1
10,stimuli/tones/PercTri-24dB.wav,0.75,113,noResp,NA,W_3,stimuli/Baron6dB/070202.wav,stimuli/Eagle/060301.wav,stimuli/Arrow/040200.wav,NA,0,-24dB,PercTri,W_3,1,0,1,0,0
10,stimuli/tones/silence.wav,1.25,114,noResp,NA,B_4,stimuli/Baron6dB/070003.wav,stimuli/Charlie/000200.wav,stimuli/Charlie/000000.wav,NA,1,silence,silence,B_4,1,0,0,1,0
10,stimuli/tones/silence.wav,1.25,115,noResp,NA,G_4,stimuli/Baron6dB/070302.wav,stimuli/Laker/020100.wav,stimuli/Eagle/060101.wav,NA,1,silence,silence,G_3,0,0,0,1,0
10,stimuli/tones/FlatIEC-21dB.wav,2,116,space,2.7426,G_1,stimuli/Baron6dB/070300.wav,stimuli/Hopper/030001.wav,stimuli/Eagle/060003.wav,NA,1,-21dB,Flat,G_1,1,1,0,0,0
10,stimuli/tones/FlatIEC-30dB.wav,0.75,117,space,2.1291,G_4,stimuli/Baron6dB/070303.wav,stimuli/Charlie/000103.wav,stimuli/Ringo/010103.wav,NA,1,-30dB,Flat,G_4,1,1,0,0,0
10,stimuli/tones/PercTri-33dB.wav,0.75,118,noResp,NA,W_4,stimuli/Baron6dB/070203.wav,stimuli/Ringo/010002.wav,stimuli/Laker/020300.wav,NA,0,-33dB,PercTri,W_4,1,0,1,0,0
10,stimuli/tones/PercTri-18dB.wav,0.75,119,noResp,NA,R_2,stimuli/Baron6dB/070101.wav,stimuli/Tiger/050201.wav,stimuli/Arrow/040301.wav,NA,0,-18dB,PercTri,R_2,1,0,1,0,0
10,stimuli/tones/silence.wav,0.75,120,noResp,NA,B_1,stimuli/Baron6dB/070000.wav,stimuli/Arrow/040201.wav,stimuli/Eagle/060300.wav,NA,1,silence,silence,B_1,1,0,0,1,0
10,stimuli/tones/FlatIEC-27dB.wav,0.75,121,space,2.0921,B_1,stimuli/Baron6dB/070100.wav,stimuli/Arrow/040302.wav,stimuli/Ringo/010000.wav,NA,1,-27dB,Flat,R_1,0,1,0,0,0
